_id,_form_id,_locale,_savepoint_type,_savepoint_timestamp,_savepoint_creator,_create_user,_last_update_user,_deleted,_data_etag_at_modification,district,region,subvillage,veo,village,ward,_default_access,_group_modify,_group_privileged,_group_read_only,_row_etag,_row_owner
7ffb6d01-b777-4db6-802d-5ce2e0ddd282,,default,COMPLETE,2018-07-31T04:52:57.889000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Chemba,Dodoma,,,Jogolo,Ovada,FULL,,,,uuid:22c8c40d-3c0a-4a41-b361-7fd7f75bc9b6,
809f88c0-f1e8-4a78-8a03-cb8b458fe2b3,,default,COMPLETE,2018-07-31T04:52:34.277000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Kondoa,Dodoma,,,Bambare,Mnenia,FULL,,,,uuid:f175ef85-c9af-447f-bb60-51b57917f364,
80e19150-7a1e-42cb-8fc7-5c90caf9c3f4,,default,COMPLETE,2018-07-31T04:53:18.692000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Mbulu District Council,Manyara,,,Endadubu,Masqaroda Ward,FULL,,,,uuid:0ca1225f-72ec-4516-8b84-5d029076dc1b,
80efe477-8100-447a-8ae2-a7f583c85b54,,default,COMPLETE,2018-07-31T04:53:04.280000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Kiteto District Council,Dodoma,,,Dosidosi,Dosidosi,FULL,,,,uuid:1b05714c-0a1a-4e4b-95dc-96e77ed96c89,
80f61d36-07d8-42a7-94ff-6c29f48038c1,,default,COMPLETE,2018-07-31T04:53:19.484000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Mbulu District Council,Manyara,,,Sanugwangu,Sanu Baray Ward,FULL,,,,uuid:54397e29-3417-49e1-9178-89251a5ebdc3,
8106ce64-ac3c-4ba9-879f-71050316b5a3,,default,COMPLETE,2018-07-31T04:52:59.192000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Chemba,Dodoma,,,Waida,Mondo,FULL,,,,uuid:47e7de4c-d23a-488d-a74d-775a1e04f037,
811e18b0-450d-4895-b3e2-813f4f125412,,default,COMPLETE,2018-07-31T04:52:31.160000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Kondoa,Dodoma,,,Madisa,Kisese,FULL,,,,uuid:95e6c5da-590d-4329-8f19-0c4155da5e74,
8199de32-d1d7-4cef-853a-bea2fe93b91b,,default,COMPLETE,2018-07-31T04:53:19.960000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Mbulu District Council,Manyara,,,Endamaks,Endagikot Ward,FULL,,,,uuid:9797df01-2afb-43db-b3f1-05c188485f20,
81d30b8e-d45a-452e-9b2a-567d5ff40ef8,,default,COMPLETE,2018-07-31T04:52:58.605000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Chemba,Dodoma,,,Jinjo,Churuku,FULL,,,,uuid:d18605e1-4d9e-4bdb-a33e-4d535b350606,
81dd35b6-dbc0-4f7e-bddc-fe0f9a936bfd,,default,COMPLETE,2018-07-31T04:53:02.686000000,anonymous,sue,sue,false,uuid:6d744042-793b-4c57-aba0-ae7026c35939,Kiteto District Council,Dodoma,,,Chekanao,Olboloti,FULL,,,,uuid:a3c4ebe6-666d-4d8c-9529-13983cb91c93,
8200e5a5-577b-473e-b27b-c10273c13a8a,,default,COMPLETE,2018-07-31T04:52:50.028000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Dodoma Urban,Dodoma,,,Msalato,Miyuji,FULL,,,,uuid:d3660668-b39a-4b4d-8b6d-69b1a5ac18bb,
8222a451-ffc6-46f3-bb00-cecbbd7b7141,,default,COMPLETE,2018-07-31T04:53:04.505000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kiteto District Council,Dodoma,,,Engusero,Engusero,FULL,,,,uuid:666666ef-c460-42fb-98b4-c2091c9d52a6,
825250c4-17f4-4e12-97a9-0df06de72e48,,default,COMPLETE,2018-07-31T04:52:40.878000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Ihanda,Mlali,FULL,,,,uuid:86042bb0-2bcf-4c67-8bf4-5f680389996d,
827d584a-7adc-4db2-a1c6-f8721cc4b4f7,,default,COMPLETE,2018-07-31T04:52:35.235000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mpwapwa,Dodoma,,,Chamtumile,Kibakwe,FULL,,,,uuid:8d0ebfa2-4583-4a3b-8504-9ac6579bbd6e,
8282b505-bf01-4b05-a991-21e2f64556f3,,default,COMPLETE,2018-07-31T04:52:40.643000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Mtanana B,Mtanana,FULL,,,,uuid:4cfd5bc5-44c6-48b5-8755-207b7e87d979,
828b62cc-c456-45b4-bd4c-dd0098fa062c,,default,COMPLETE,2018-07-31T04:53:12.997000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Hanang District Council,Manyara,,,Katesh stendi,Katesh Ward,FULL,,,,uuid:16e347a6-48a2-4459-b24c-4b537f298aa0,
82999a85-1dc5-4e75-8c06-cf2499d46edf,,default,COMPLETE,2018-07-31T04:53:12.470000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Hanang District Council,Manyara,,,Waranga,Gisambalang Ward,FULL,,,,uuid:8bbc359c-9c94-48d3-8868-4650b223145f,
82c7c7b7-875b-47d4-b173-641170e7ea47,,default,COMPLETE,2018-07-31T04:52:40.003000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Zoissa,Zoissa,FULL,,,,uuid:67a7b254-a0e6-465e-afca-e759b585f05e,
82fefe03-b7a2-4575-ab71-4389de1db900,,default,COMPLETE,2018-07-31T04:53:15.499000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Datlaa,Uhuru Ward,FULL,,,,uuid:95e1f633-4f67-49e1-a704-4a0566aa5520,
8349f4ef-a111-4300-af88-91fe43acf96d,,default,COMPLETE,2018-07-31T04:53:00.116000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chemba,Dodoma,,,Mirambo,Goima,FULL,,,,uuid:95b1cb6a-73a7-4905-9d51-eed0dc6b5743,
835726e2-94dc-418d-8056-526597f6c683,,default,COMPLETE,2018-07-31T04:52:46.322000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chamwino,Dodoma,,,Handali,Handali,FULL,,,,uuid:adba0d6f-0f9b-4dd2-bc26-12efbbcf0970,
835fcc0b-e866-4643-916f-35681365d5cc,,default,COMPLETE,2018-07-31T04:53:16.800000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Garkawe,Maretadu Ward,FULL,,,,uuid:0f78c4a9-47f5-4a0e-ae0f-3298665b2c67,
837cc4f0-0d92-4a4d-89bc-68336555eba6,,default,COMPLETE,2018-07-31T04:53:18.967000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Genda,Dinamu Ward,FULL,,,,uuid:f8777dfc-3fae-4d94-ab6f-915545bcfd77,
839730b9-fcf8-4e38-ac08-2de8170ef1d5,,default,COMPLETE,2018-07-31T04:53:16.661000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Endamasakt,Maretadu Ward,FULL,,,,uuid:49265b42-0df1-4e32-8e7d-148b4ff223e3,
83a467bb-3a8a-4768-8500-85a13e4094ec,,default,COMPLETE,2018-07-31T04:52:32.994000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Haire,Itaswi,FULL,,,,uuid:e1439160-7ae9-4075-b128-2cd50b990a22,
83cff9fc-f742-4b62-9e63-78fd037e8787,,default,COMPLETE,2018-07-31T04:53:20.557000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Gidbiyo,Hayderer Ward,FULL,,,,uuid:0c8f8559-adb2-4aad-9658-16fa7f007a38,
83d15e90-d81e-43ae-9d84-bb4c440725dd,,default,COMPLETE,2018-07-31T04:53:16.722000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Maretadu Juu,Maretadu Ward,FULL,,,,uuid:914881fb-a389-4242-b53a-42b3cde9df44,
83e60ff4-b9ca-4040-9886-d82e60c808af,,default,COMPLETE,2018-07-31T04:53:16.460000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Tumati,Tumati Ward,FULL,,,,uuid:7de7f63e-9c93-409c-90a6-ee8f579203b3,
8432907c-1b44-4547-9fa1-849d93872ff3,,default,COMPLETE,2018-07-31T04:52:55.358000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Bahi,Dodoma,,,Mkondai,Zanka,FULL,,,,uuid:95509be0-f61d-484a-ae2f-6bcc9237c17b,
84348f6b-0b43-4564-848a-20bec0d3880b,,default,COMPLETE,2018-07-31T04:52:47.873000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chamwino,Dodoma,,,Manda,Manda,FULL,,,,uuid:99a939d3-f647-4205-8071-47e83b00cd14,
84848ee9-d9bd-489e-a06b-46badd2093f7,,default,COMPLETE,2018-07-31T04:52:36.940000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mpwapwa,Dodoma,,,Msagali,Chunyu,FULL,,,,uuid:b269c321-7cf8-41f6-88ea-def0bdf9ef72,
8499fa12-845a-46e4-9523-0d687304ae8c,,default,COMPLETE,2018-07-31T04:52:41.726000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Ibwaga,Ugogoni,FULL,,,,uuid:0d636bf4-b821-459b-a204-77f723c86869,
850de301-5b6c-47a3-a9b6-fc724031bbed,,default,COMPLETE,2018-07-31T04:52:39.663000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Mbande,Sejili,FULL,,,,uuid:2161a8c2-dbff-4e37-b5a9-df5c5c384a48,
856da7db-0694-4865-968d-84b7e8c339a4,,default,COMPLETE,2018-07-31T04:53:15.536000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Ayaraat,Uhuru Ward,FULL,,,,uuid:36d775ee-3460-4040-aeb7-64f9e97a423c,
8570a19a-c2b3-4220-9619-399c050ecd63,,default,COMPLETE,2018-07-31T04:52:31.958000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Ubembeni,Chemchem,FULL,,,,uuid:8f4e33b7-abdf-43ad-92c1-38b492007d35,
85b61ba6-6ea6-4a76-b28a-4e46cc2e0c17,,default,COMPLETE,2018-07-31T04:53:19.341000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Sanu baray,Sanu Baray Ward,FULL,,,,uuid:c8bbbd82-1178-4ed0-9b53-72eadb4ea282,
85df6d16-d3b2-4be8-a5dd-d09b379cd823,,default,COMPLETE,2018-07-31T04:53:06.425000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Babati District Council,Manyara,,,Majengo,Qash Ward,FULL,,,,uuid:0845d44c-debd-4c1a-acdc-84b5a9937ca1,
85e102ce-d41a-4b19-b5c0-cb7e703ab6bb,,default,COMPLETE,2018-07-31T04:52:32.150000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Hondomairo,Hondomairo,FULL,,,,uuid:4a322ca9-de8d-4cdf-94ac-736691203d26,
85f3dc29-55fc-44ab-9f58-43605313eb69,,default,COMPLETE,2018-07-31T04:52:33.248000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Tampori,Kingale,FULL,,,,uuid:edbb06f8-0652-462e-8697-0c512eb8f5f5,
862f940c-3d54-4f2a-9c0b-185d48385d1d,,default,COMPLETE,2018-07-31T04:53:03.827000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kiteto District Council,Dodoma,,,Mesera,Sunya,FULL,,,,uuid:f5f87f33-9237-4bb7-b51c-d4d4f92e68a3,
8640888d-28a2-4363-9358-8f7524bca8d3,,default,COMPLETE,2018-07-31T04:53:19.133000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Qashani,Ayamohe Ward,FULL,,,,uuid:9611302f-969d-4b9f-a25c-877edadcf051,
86ab5b30-2b69-47b3-86db-852067e75aea,,default,COMPLETE,2018-07-31T04:52:31.496000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Mongoroma,Serya,FULL,,,,uuid:af9cd82b-e3aa-48da-ba13-356198a80f88,
86fff0f3-2d96-47e8-8bee-7b24a34597dc,,default,COMPLETE,2018-07-31T04:52:30.259000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Ihari,Busi,FULL,,,,uuid:327bcb14-00b9-4c23-b2a0-7f56d9802e0b,
87288c91-3609-4ea5-af5f-c7965c52494e,,default,COMPLETE,2018-07-31T04:53:18.932000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Muslur,Dinamu Ward,FULL,,,,uuid:c2e9eb9b-5bb6-4e9c-be45-21c07e7f7025,
8749cca1-26b5-4bc4-8b8c-db3ab8b307eb,,default,COMPLETE,2018-07-31T04:53:18.833000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Amowa,Nambisi Ward,FULL,,,,uuid:3455408c-6525-42e7-a01a-635611d8998a,
87d8d571-be7a-44c4-893f-8942b342f416,,default,COMPLETE,2018-07-31T04:52:54.867000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Bahi,Dodoma,,,Makanda,Makanda,FULL,,,,uuid:e61a7b9b-d90e-40fd-871b-188b083455f5,
87ef9a9e-9718-4c31-917c-68b0db6dbb05,,default,COMPLETE,2018-07-31T04:52:30.614000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Kwadelo,Kwadelo,FULL,,,,uuid:608d9c47-dde6-4ba8-8c23-9bf4e68383e5,
87fa7c6d-62eb-40e2-95f6-5619c6ac9c38,,default,COMPLETE,2018-07-31T04:52:32.944000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Machinjioni,Itololo,FULL,,,,uuid:d599eacc-784b-463c-a7cd-43e123c02719,
8807a526-6fe9-4889-8c6a-d1c6ee426819,,default,COMPLETE,2018-07-31T04:52:59.952000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chemba,Dodoma,,,Goima,Goima,FULL,,,,uuid:8564c04c-5f7b-42b6-821a-73456907b92a,
88861f1c-8515-4f07-8c0d-bcc3369d9ce9,,default,COMPLETE,2018-07-31T04:53:02.374000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kiteto District Council,Dodoma,,,Ilera,Partimbo,FULL,,,,uuid:028abc06-350d-4ea3-9a86-c97aaef86009,
889e6445-a83e-4bf1-b8b6-b2df8ee1007f,,default,COMPLETE,2018-07-31T04:53:10.116000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Babati District Council,Manyara,,,Kwaraa,Endakiso Ward,FULL,,,,uuid:de50b6e3-c6c8-4a67-924d-389378d856c5,
88f5347f-7fc1-4868-a92c-ebf4af88a641,,default,COMPLETE,2018-07-31T04:52:37.953000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mpwapwa,Dodoma,,,Chiseyu,Gulwe,FULL,,,,uuid:d540c0ff-73a0-48ed-aef9-2b97a3e0deb9,
8988fd43-b583-4698-bb02-63f2e16fc7be,,default,COMPLETE,2018-07-31T04:53:14.970000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Hayahaya,Ayamaami Ward,FULL,,,,uuid:fe59a125-252e-4459-8352-8b555af08e59,
89beb9d5-6b46-4d46-a754-b1cd47e5f490,,default,COMPLETE,2018-07-31T04:52:42.391000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Muungano,Makawa,FULL,,,,uuid:c818dee5-158a-42e9-8459-b36adad71cc7,
89c2ae1e-08e4-444f-a299-f01255c5afd2,,default,COMPLETE,2018-07-31T04:52:49.655000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Dodoma Urban,Dodoma,,,Chadulu B,Makole,FULL,,,,uuid:605300e7-931d-46c0-ae35-c4884516f3bf,
89feb3a4-c0da-4ad7-b733-eea89300dfe6,,default,COMPLETE,2018-07-31T04:53:06.680000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Babati District Council,Manyara,,,Ayasanda,Ayasanda Ward,FULL,,,,uuid:e596edcb-99f7-4773-bd41-337033462f80,
8a50142b-3154-4847-9812-ba7f30a94f16,,default,COMPLETE,2018-07-31T04:53:07.795000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Babati District Council,Manyara,,,Maganjwa,Dabil Ward,FULL,,,,uuid:90a38662-d523-4923-8220-3ce12401126f,
8a5378e6-c662-45fc-84a8-9562d75396ec,,default,COMPLETE,2018-07-31T04:52:58.265000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chemba,Dodoma,,,Songambele,Msaada,FULL,,,,uuid:dd988149-66ee-4366-9ec3-6082c02c9918,
8abfdfc3-cd5e-4ef1-888f-55db8b4f584e,,default,COMPLETE,2018-07-31T04:52:53.183000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Dodoma Urban,Dodoma,,,Fatina,Majengo,FULL,,,,uuid:ab898bf5-1cdf-4542-b0af-c2a51a9b71aa,
8ac495df-49fe-4f0f-aa02-791b86e2c1e4,,default,COMPLETE,2018-07-31T04:53:21.054000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Dumanang,Gidihim Ward,FULL,,,,uuid:c89508d0-7a92-41ea-b96b-e4730a358c0a,
8ae98757-28a8-4494-b5ec-684ad598bc07,,default,COMPLETE,2018-07-31T04:52:31.042000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kondoa,Dodoma,,,Mapinduzi,Kisese,FULL,,,,uuid:afe91816-0d71-4e31-9e30-e362bb8e7569,
8b1164f9-473b-4a55-8ad5-e3308ea3be71,,default,COMPLETE,2018-07-31T04:52:39.813000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Banyibanyi,Hogoro,FULL,,,,uuid:980ba010-4dc4-48c5-9823-64d3826b1d66,
8c351a34-b579-4608-9005-3b497ccba8f6,,default,COMPLETE,2018-07-31T04:53:19.919000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Khaday,Endagikot Ward,FULL,,,,uuid:e930b332-03dc-4d34-989f-843b87ac62e6,
8c638ac0-5b60-42fc-a3a6-a82ed2ce4a72,,default,COMPLETE,2018-07-31T04:53:00.956000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chemba,Dodoma,,,Humekwa,Gwandi,FULL,,,,uuid:83a85b5e-04ab-46ee-8fae-4a3047251f4b,
8cc898e0-9a81-4f61-abf6-8cc7d681ddc4,,default,COMPLETE,2018-07-31T04:52:52.830000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Dodoma Urban,Dodoma,,,Mlezi,Hazina,FULL,,,,uuid:1539418a-9543-4b81-9444-a49050098560,
8cd1b8dd-e0b4-4ccd-ab16-9642ac65698b,,default,COMPLETE,2018-07-31T04:53:00.718000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chemba,Dodoma,,,Cheku,Paranga,FULL,,,,uuid:4b7c67fb-2ab6-4447-998b-4b4c57359d04,
8cefd05f-80ca-4fd4-9445-35bff33f335c,,default,COMPLETE,2018-07-31T04:52:37.073000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mpwapwa,Dodoma,,,Iguluwi,Mbuga,FULL,,,,uuid:13663bca-9a5d-4f96-ba94-f17011708cb8,
8d0d0789-9260-4af6-a446-2aa03ccdbfb7,,default,COMPLETE,2018-07-31T04:52:57.997000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chemba,Dodoma,,,Machiga,Msaada,FULL,,,,uuid:d6e27a08-8c02-441b-adc3-b7dbb22dcb20,
8d58595a-5f43-4989-8f6f-2c17c5eb58e9,,default,COMPLETE,2018-07-31T04:52:57.556000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Bahi,Dodoma,,,Mtitaa,Mtitaa,FULL,,,,uuid:d782323e-f80a-421d-85d2-3c8108ed8a79,
8d5a7e2a-e088-43cb-8827-62aafc72d686,,default,COMPLETE,2018-07-31T04:53:12.198000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Hanang District Council,Manyara,,,Simbay,Simbay Ward,FULL,,,,uuid:c66ed59e-7355-45f5-a09b-dba6ea281e28,
8e2b69ab-de5d-4d98-a81c-45c40bd77703,,default,COMPLETE,2018-07-31T04:53:18.263000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Qaloda-ganuway,Endamilay Ward,FULL,,,,uuid:315a4b44-31fd-407d-9b43-3dbeac161952,
8e7d4954-6622-4cbe-ab48-ca6f38ca8d03,,default,COMPLETE,2018-07-31T04:53:08.807000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Babati District Council,Manyara,,,Gidng'war,Madunga Ward,FULL,,,,uuid:d117c91b-8815-4f46-a21c-b27dbe64352d,
8eb6b3da-cbb4-4d76-a217-f2d8e519df35,,default,COMPLETE,2018-07-31T04:52:49.092000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Dodoma Urban,Dodoma,,,Maili Mbili,Chamwino,FULL,,,,uuid:3aaa6f6c-fd08-4eff-b307-6e3c0918ef9d,
8ed38952-a540-4c77-a4ec-2e76b40f2116,,default,COMPLETE,2018-07-31T04:53:11.572000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Hanang District Council,Manyara,,,Masakta,Masakta Ward,FULL,,,,uuid:31cebc88-22d9-4a36-90af-69ecb6521849,
8f03b9de-63f9-4d70-a9b0-f7b37e689e06,,default,COMPLETE,2018-07-31T04:52:39.698000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Vilundilo,Sejili,FULL,,,,uuid:7201d235-b5cd-47b1-9284-e5fe79488074,
8f2a6635-67da-43b4-b455-1169454ee300,,default,COMPLETE,2018-07-31T04:53:14.548000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Tsaayo,Kainam Ward,FULL,,,,uuid:07867f32-5133-446f-9d62-161bc6af34c5,
9008bfa2-35d7-4608-b209-2046666d7e0d,,default,COMPLETE,2018-07-31T04:52:35.423000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mpwapwa,Dodoma,,,Mafene,Lumuma,FULL,,,,uuid:23778143-4696-400a-b2d7-90a519f8465e,
908fa8d9-7775-42c1-b827-eb3356fe739b,,default,COMPLETE,2018-07-31T04:53:15.275000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Mbulu District Council,Manyara,,,Amafala,Ayamaami Ward,FULL,,,,uuid:6a306951-ada4-43ca-908b-5e1bad841a34,
90a5036a-d89a-4f89-ac88-2b4862f08f2b,,default,COMPLETE,2018-07-31T04:53:07.682000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Babati District Council,Manyara,,,Loto,Dareda Ward,FULL,,,,uuid:ea8dde50-03f7-4b97-a018-c6e0d8b2a53c,
90c0288e-262e-4774-8ee5-dceb0d9b1e92,,default,COMPLETE,2018-07-31T04:52:52.678000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Dodoma Urban,Dodoma,,,Mbabala B,Mbabala,FULL,,,,uuid:a94b0a9a-1a75-4f05-b093-3ba5bf0e74d0,
90cc9af6-1e46-4d75-98ad-4dd4d218f48a,,default,COMPLETE,2018-07-31T04:52:39.566000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Kongwa,Dodoma,,,Mlanga,Kongwa,FULL,,,,uuid:5aae5932-adb2-4772-8c21-fad10cc8304c,
90e85a41-7b70-4df7-88ab-a4fe9245b9e2,,default,COMPLETE,2018-07-31T04:52:56.892000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Bahi,Dodoma,,,Chali Makulu,Chali,FULL,,,,uuid:13872d35-996d-404c-8137-3a7feb405127,
90f0cec9-deda-479b-b37a-39c084c6f7d1,,default,COMPLETE,2018-07-31T04:53:12.371000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Hanang District Council,Manyara,,,Sirop,Sirop Ward,FULL,,,,uuid:afd13a0e-7df9-4177-8ee8-a082e0117e1d,
90f67540-2858-4554-a8b1-5b30e69a7da0,,default,COMPLETE,2018-07-31T04:53:11.098000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Hanang District Council,Manyara,,,Mulbadaw,Bassotu Ward,FULL,,,,uuid:cd8b7ead-32a1-4cd0-8a53-afcf56c2f492,
913ec434-ffbb-4719-b19c-4629c1957705,,default,COMPLETE,2018-07-31T04:53:06.925000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Babati District Council,Manyara,,,Endagwe,Duru Ward,FULL,,,,uuid:2bb43d48-7ee4-4172-b05e-45500cfb9b20,
9159d288-e638-4ac1-af30-46ac1b898122,,default,COMPLETE,2018-07-31T04:53:00.231000000,anonymous,sue,sue,false,uuid:70f43336-5dac-495d-be0d-5533c550f649,Chemba,Dodoma,,,Chemba,Chemba,FULL,,,,uuid:563743d2-61c6-4b99-b0b9-236c8912c3e5,
